表章項目_code,表章項目,人口及び人口増減_code,人口及び人口増減,男女別_code,男女別,人口_code,人口,全国・都道府県_code,全国・都道府県,時間軸（年間）_code,時間軸（年間）,unit,value
008,人口,207,自然増減,001,男,001,総人口,12000,千葉県,2023001011,2023年10月～2024年9月,人,-21680
008,人口,207,自然増減,001,男,001,総人口,13000,東京都,2023001011,2023年10月～2024年9月,人,-27438
008,人口,207,自然増減,001,男,001,総人口,14000,神奈川県,2023001011,2023年10月～2024年9月,人,-25986
008,人口,207,自然増減,001,男,001,総人口,15000,新潟県,2023001011,2023年10月～2024年9月,人,-11278
008,人口,207,自然増減,001,男,001,総人口,16000,富山県,2023001011,2023年10月～2024年9月,人,-4823
008,人口,207,自然増減,001,男,001,総人口,17000,石川県,2023001011,2023年10月～2024年9月,人,-4291
008,人口,207,自然増減,001,男,001,総人口,18000,福井県,2023001011,2023年10月～2024年9月,人,-2836
008,人口,207,自然増減,001,男,001,総人口,19000,山梨県,2023001011,2023年10月～2024年9月,人,-3423
008,人口,207,自然増減,001,男,001,総人口,20000,長野県,2023001011,2023年10月～2024年9月,人,-8853
008,人口,207,自然増減,001,男,001,総人口,21000,岐阜県,2023001011,2023年10月～2024年9月,人,-8064
008,人口,207,自然増減,001,男,001,総人口,22000,静岡県,2023001011,2023年10月～2024年9月,人,-15537
008,人口,207,自然増減,001,男,001,総人口,23000,愛知県,2023001011,2023年10月～2024年9月,人,-19421
008,人口,207,自然増減,001,男,001,総人口,24000,三重県,2023001011,2023年10月～2024年9月,人,-7375
008,人口,207,自然増減,001,男,001,総人口,25000,滋賀県,2023001011,2023年10月～2024年9月,人,-3177
008,人口,207,自然増減,001,男,001,総人口,26000,京都府,2023001011,2023年10月～2024年9月,人,-9080
008,人口,207,自然増減,001,男,001,総人口,27000,大阪府,2023001011,2023年10月～2024年9月,人,-29269
008,人口,207,自然増減,001,男,001,総人口,28000,兵庫県,2023001011,2023年10月～2024年9月,人,-18365
008,人口,207,自然増減,001,男,001,総人口,29000,奈良県,2023001011,2023年10月～2024年9月,人,-5321
008,人口,207,自然増減,001,男,001,総人口,30000,和歌山県,2023001011,2023年10月～2024年9月,人,-4876
008,人口,207,自然増減,001,男,001,総人口,31000,鳥取県,2023001011,2023年10月～2024年9月,人,-2293
008,人口,207,自然増減,001,男,001,総人口,32000,島根県,2023001011,2023年10月～2024年9月,人,-3101
008,人口,207,自然増減,001,男,001,総人口,33000,岡山県,2023001011,2023年10月～2024年9月,人,-7217
008,人口,207,自然増減,001,男,001,総人口,34000,広島県,2023001011,2023年10月～2024年9月,人,-9690
008,人口,207,自然増減,001,男,001,総人口,35000,山口県,2023001011,2023年10月～2024年9月,人,-6777
008,人口,207,自然増減,001,男,001,総人口,36000,徳島県,2023001011,2023年10月～2024年9月,人,-3686
008,人口,207,自然増減,001,男,001,総人口,37000,香川県,2023001011,2023年10月～2024年9月,人,-4091
008,人口,207,自然増減,001,男,001,総人口,38000,愛媛県,2023001011,2023年10月～2024年9月,人,-6444
008,人口,207,自然増減,001,男,001,総人口,39000,高知県,2023001011,2023年10月～2024年9月,人,-3856
008,人口,207,自然増減,001,男,001,総人口,40000,福岡県,2023001011,2023年10月～2024年9月,人,-14332
008,人口,207,自然増減,001,男,001,総人口,41000,佐賀県,2023001011,2023年10月～2024年9月,人,-2976
008,人口,207,自然増減,001,男,001,総人口,42000,長崎県,2023001011,2023年10月～2024年9月,人,-5977
008,人口,207,自然増減,001,男,001,総人口,43000,熊本県,2023001011,2023年10月～2024年9月,人,-6481
008,人口,207,自然増減,001,男,001,総人口,44000,大分県,2023001011,2023年10月～2024年9月,人,-5074
008,人口,207,自然増減,001,男,001,総人口,45000,宮崎県,2023001011,2023年10月～2024年9月,人,-4945
008,人口,207,自然増減,001,男,001,総人口,46000,鹿児島県,2023001011,2023年10月～2024年9月,人,-7268
008,人口,207,自然増減,001,男,001,総人口,47000,沖縄県,2023001011,2023年10月～2024年9月,人,-2046
008,人口,207,自然増減,001,男,002,日本人人口,00000,全国,2023001011,2023年10月～2024年9月,人,-459521
008,人口,207,自然増減,001,男,002,日本人人口,01000,北海道,2023001011,2023年10月～2024年9月,人,-26194
008,人口,207,自然増減,001,男,002,日本人人口,02000,青森県,2023001011,2023年10月～2024年9月,人,-7451
008,人口,207,自然増減,001,男,002,日本人人口,03000,岩手県,2023001011,2023年10月～2024年9月,人,-7226
008,人口,207,自然増減,001,男,002,日本人人口,04000,宮城県,2023001011,2023年10月～2024年9月,人,-8648
008,人口,207,自然増減,001,男,002,日本人人口,05000,秋田県,2023001011,2023年10月～2024年9月,人,-6620
008,人口,207,自然増減,001,男,002,日本人人口,06000,山形県,2023001011,2023年10月～2024年9月,人,-5788
008,人口,207,自然増減,001,男,002,日本人人口,07000,福島県,2023001011,2023年10月～2024年9月,人,-9271
008,人口,207,自然増減,001,男,002,日本人人口,08000,茨城県,2023001011,2023年10月～2024年9月,人,-13013
008,人口,207,自然増減,001,男,002,日本人人口,09000,栃木県,2023001011,2023年10月～2024年9月,人,-8161
008,人口,207,自然増減,001,男,002,日本人人口,10000,群馬県,2023001011,2023年10月～2024年9月,人,-9394
008,人口,207,自然増減,001,男,002,日本人人口,11000,埼玉県,2023001011,2023年10月～2024年9月,人,-25567
008,人口,207,自然増減,001,男,002,日本人人口,12000,千葉県,2023001011,2023年10月～2024年9月,人,-22390
008,人口,207,自然増減,001,男,002,日本人人口,13000,東京都,2023001011,2023年10月～2024年9月,人,-28837
008,人口,207,自然増減,001,男,002,日本人人口,14000,神奈川県,2023001011,2023年10月～2024年9月,人,-26627
008,人口,207,自然増減,001,男,002,日本人人口,15000,新潟県,2023001011,2023年10月～2024年9月,人,-11291
008,人口,207,自然増減,001,男,002,日本人人口,16000,富山県,2023001011,2023年10月～2024年9月,人,-4890
008,人口,207,自然増減,001,男,002,日本人人口,17000,石川県,2023001011,2023年10月～2024年9月,人,-4304
008,人口,207,自然増減,001,男,002,日本人人口,18000,福井県,2023001011,2023年10月～2024年9月,人,-2857
008,人口,207,自然増減,001,男,002,日本人人口,19000,山梨県,2023001011,2023年10月～2024年9月,人,-3448
008,人口,207,自然増減,001,男,002,日本人人口,20000,長野県,2023001011,2023年10月～2024年9月,人,-8882
008,人口,207,自然増減,001,男,002,日本人人口,21000,岐阜県,2023001011,2023年10月～2024年9月,人,-8236
008,人口,207,自然増減,001,男,002,日本人人口,22000,静岡県,2023001011,2023年10月～2024年9月,人,-15824
008,人口,207,自然増減,001,男,002,日本人人口,23000,愛知県,2023001011,2023年10月～2024年9月,人,-20344
008,人口,207,自然増減,001,男,002,日本人人口,24000,三重県,2023001011,2023年10月～2024年9月,人,-7547
008,人口,207,自然増減,001,男,002,日本人人口,25000,滋賀県,2023001011,2023年10月～2024年9月,人,-3282
008,人口,207,自然増減,001,男,002,日本人人口,26000,京都府,2023001011,2023年10月～2024年9月,人,-9004
008,人口,207,自然増減,001,男,002,日本人人口,27000,大阪府,2023001011,2023年10月～2024年9月,人,-29174
008,人口,207,自然増減,001,男,002,日本人人口,28000,兵庫県,2023001011,2023年10月～2024年9月,人,-18286
008,人口,207,自然増減,001,男,002,日本人人口,29000,奈良県,2023001011,2023年10月～2024年9月,人,-5318
008,人口,207,自然増減,001,男,002,日本人人口,30000,和歌山県,2023001011,2023年10月～2024年9月,人,-4867
008,人口,207,自然増減,001,男,002,日本人人口,31000,鳥取県,2023001011,2023年10月～2024年9月,人,-2293
008,人口,207,自然増減,001,男,002,日本人人口,32000,島根県,2023001011,2023年10月～2024年9月,人,-3147
008,人口,207,自然増減,001,男,002,日本人人口,33000,岡山県,2023001011,2023年10月～2024年9月,人,-7262
008,人口,207,自然増減,001,男,002,日本人人口,34000,広島県,2023001011,2023年10月～2024年9月,人,-9729
008,人口,207,自然増減,001,男,002,日本人人口,35000,山口県,2023001011,2023年10月～2024年9月,人,-6747
008,人口,207,自然増減,001,男,002,日本人人口,36000,徳島県,2023001011,2023年10月～2024年9月,人,-3696
008,人口,207,自然増減,001,男,002,日本人人口,37000,香川県,2023001011,2023年10月～2024年9月,人,-4113
008,人口,207,自然増減,001,男,002,日本人人口,38000,愛媛県,2023001011,2023年10月～2024年9月,人,-6458
008,人口,207,自然増減,001,男,002,日本人人口,39000,高知県,2023001011,2023年10月～2024年9月,人,-3855
008,人口,207,自然増減,001,男,002,日本人人口,40000,福岡県,2023001011,2023年10月～2024年9月,人,-14540
008,人口,207,自然増減,001,男,002,日本人人口,41000,佐賀県,2023001011,2023年10月～2024年9月,人,-2994
008,人口,207,自然増減,001,男,002,日本人人口,42000,長崎県,2023001011,2023年10月～2024年9月,人,-5999
008,人口,207,自然増減,001,男,002,日本人人口,43000,熊本県,2023001011,2023年10月～2024年9月,人,-6514
008,人口,207,自然増減,001,男,002,日本人人口,44000,大分県,2023001011,2023年10月～2024年9月,人,-5086
008,人口,207,自然増減,001,男,002,日本人人口,45000,宮崎県,2023001011,2023年10月～2024年9月,人,-4951
008,人口,207,自然増減,001,男,002,日本人人口,46000,鹿児島県,2023001011,2023年10月～2024年9月,人,-7281
008,人口,207,自然増減,001,男,002,日本人人口,47000,沖縄県,2023001011,2023年10月～2024年9月,人,-2115
008,人口,207,自然増減,002,女,001,総人口,00000,全国,2023001011,2023年10月～2024年9月,人,-436905
008,人口,207,自然増減,002,女,001,総人口,01000,北海道,2023001011,2023年10月～2024年9月,人,-27343
008,人口,207,自然増減,002,女,001,総人口,02000,青森県,2023001011,2023年10月～2024年9月,人,-7893
008,人口,207,自然増減,002,女,001,総人口,03000,岩手県,2023001011,2023年10月～2024年9月,人,-7563
008,人口,207,自然増減,002,女,001,総人口,04000,宮城県,2023001011,2023年10月～2024年9月,人,-8574
008,人口,207,自然増減,002,女,001,総人口,05000,秋田県,2023001011,2023年10月～2024年9月,人,-7631
008,人口,207,自然増減,002,女,001,総人口,06000,山形県,2023001011,2023年10月～2024年9月,人,-6562
008,人口,207,自然増減,002,女,001,総人口,07000,福島県,2023001011,2023年10月～2024年9月,人,-9860
008,人口,207,自然増減,002,女,001,総人口,08000,茨城県,2023001011,2023年10月～2024年9月,人,-11136
008,人口,207,自然増減,002,女,001,総人口,09000,栃木県,2023001011,2023年10月～2024年9月,人,-7488
008,人口,207,自然増減,002,女,001,総人口,10000,群馬県,2023001011,2023年10月～2024年9月,人,-8059
008,人口,207,自然増減,002,女,001,総人口,11000,埼玉県,2023001011,2023年10月～2024年9月,人,-18699
008,人口,207,自然増減,002,女,001,総人口,12000,千葉県,2023001011,2023年10月～2024年9月,人,-17057
008,人口,207,自然増減,002,女,001,総人口,13000,東京都,2023001011,2023年10月～2024年9月,人,-24635
008,人口,207,自然増減,002,女,001,総人口,14000,神奈川県,2023001011,2023年10月～2024年9月,人,-21809
008,人口,207,自然増減,002,女,001,総人口,15000,新潟県,2023001011,2023年10月～2024年9月,人,-11721
008,人口,207,自然増減,002,女,001,総人口,16000,富山県,2023001011,2023年10月～2024年9月,人,-5204
008,人口,207,自然増減,002,女,001,総人口,17000,石川県,2023001011,2023年10月～2024年9月,人,-4539
008,人口,207,自然増減,002,女,001,総人口,18000,福井県,2023001011,2023年10月～2024年9月,人,-3191
008,人口,207,自然増減,002,女,001,総人口,19000,山梨県,2023001011,2023年10月～2024年9月,人,-3384
008,人口,207,自然増減,002,女,001,総人口,20000,長野県,2023001011,2023年10月～2024年9月,人,-9352
008,人口,207,自然増減,002,女,001,総人口,21000,岐阜県,2023001011,2023年10月～2024年9月,人,-7829
008,人口,207,自然増減,002,女,001,総人口,22000,静岡県,2023001011,2023年10月～2024年9月,人,-14765
008,人口,207,自然増減,002,女,001,総人口,23000,愛知県,2023001011,2023年10月～2024年9月,人,-15260
008,人口,207,自然増減,002,女,001,総人口,24000,三重県,2023001011,2023年10月～2024年9月,人,-7280
008,人口,207,自然増減,002,女,001,総人口,25000,滋賀県,2023001011,2023年10月～2024年9月,人,-3017
008,人口,207,自然増減,002,女,001,総人口,26000,京都府,2023001011,2023年10月～2024年9月,人,-9271
008,人口,207,自然増減,002,女,001,総人口,27000,大阪府,2023001011,2023年10月～2024年9月,人,-24291
008,人口,207,自然増減,002,女,001,総人口,28000,兵庫県,2023001011,2023年10月～2024年9月,人,-17736
008,人口,207,自然増減,002,女,001,総人口,29000,奈良県,2023001011,2023年10月～2024年9月,人,-5211
008,人口,207,自然増減,002,女,001,総人口,30000,和歌山県,2023001011,2023年10月～2024年9月,人,-5217
008,人口,207,自然増減,002,女,001,総人口,31000,鳥取県,2023001011,2023年10月～2024年9月,人,-2634
008,人口,207,自然増減,002,女,001,総人口,32000,島根県,2023001011,2023年10月～2024年9月,人,-3609
008,人口,207,自然増減,002,女,001,総人口,33000,岡山県,2023001011,2023年10月～2024年9月,人,-7390
008,人口,207,自然増減,002,女,001,総人口,34000,広島県,2023001011,2023年10月～2024年9月,人,-10129
008,人口,207,自然増減,002,女,001,総人口,35000,山口県,2023001011,2023年10月～2024年9月,人,-7737
