表章項目_code,表章項目,出入国者_code,出入国者,入国・出国_code,入国・出国,港_code,港,時間軸(年次)_code,時間軸(年次),unit,value
140,出入国者,110,日本人,120,出国者,50290,女満別(空港),2011000000,2011年,人,139
140,出入国者,110,日本人,120,出国者,50290,女満別(空港),2010000000,2010年,人,289
140,出入国者,110,日本人,120,出国者,50290,女満別(空港),2009000000,2009年,人,0
140,出入国者,110,日本人,120,出国者,50290,女満別(空港),2008000000,2008年,人,113
140,出入国者,110,日本人,120,出国者,50290,女満別(空港),2007000000,2007年,人,231
140,出入国者,110,日本人,120,出国者,50290,女満別(空港),2006000000,2006年,人,370
140,出入国者,110,日本人,120,出国者,50300,旭川(空港),2024000000,2024年,人,548
140,出入国者,110,日本人,120,出国者,50300,旭川(空港),2023000000,2023年,人,139
140,出入国者,110,日本人,120,出国者,50300,旭川(空港),2022000000,2022年,人,0
140,出入国者,110,日本人,120,出国者,50300,旭川(空港),2020000000,2020年,人,85
140,出入国者,110,日本人,120,出国者,50300,旭川(空港),2019000000,2019年,人,1405
140,出入国者,110,日本人,120,出国者,50300,旭川(空港),2018000000,2018年,人,695
140,出入国者,110,日本人,120,出国者,50300,旭川(空港),2017000000,2017年,人,376
140,出入国者,110,日本人,120,出国者,50300,旭川(空港),2016000000,2016年,人,1334
140,出入国者,110,日本人,120,出国者,50300,旭川(空港),2015000000,2015年,人,1254
140,出入国者,110,日本人,120,出国者,50300,旭川(空港),2014000000,2014年,人,2496
140,出入国者,110,日本人,120,出国者,50300,旭川(空港),2013000000,2013年,人,1779
140,出入国者,110,日本人,120,出国者,50300,旭川(空港),2012000000,2012年,人,838
140,出入国者,110,日本人,120,出国者,50300,旭川(空港),2011000000,2011年,人,398
140,出入国者,110,日本人,120,出国者,50300,旭川(空港),2010000000,2010年,人,1499
140,出入国者,110,日本人,120,出国者,50300,旭川(空港),2009000000,2009年,人,3673
140,出入国者,110,日本人,120,出国者,50300,旭川(空港),2008000000,2008年,人,3880
140,出入国者,110,日本人,120,出国者,50300,旭川(空港),2007000000,2007年,人,5889
140,出入国者,110,日本人,120,出国者,50300,旭川(空港),2006000000,2006年,人,3386
140,出入国者,110,日本人,120,出国者,50310,中標津(空港),2017000000,2017年,人,0
140,出入国者,110,日本人,120,出国者,50310,中標津(空港),2016000000,2016年,人,72
140,出入国者,110,日本人,120,出国者,50310,中標津(空港),2015000000,2015年,人,62
140,出入国者,110,日本人,120,出国者,50310,中標津(空港),2010000000,2010年,人,138
140,出入国者,110,日本人,120,出国者,50310,中標津(空港),2008000000,2008年,人,96
140,出入国者,110,日本人,120,出国者,50310,中標津(空港),2007000000,2007年,人,150
140,出入国者,110,日本人,120,出国者,50320,青森,2024000000,2024年,人,1
140,出入国者,110,日本人,120,出国者,50320,青森,2023000000,2023年,人,2188
140,出入国者,110,日本人,120,出国者,50320,青森,2019000000,2019年,人,3
140,出入国者,110,日本人,120,出国者,50320,青森,2018000000,2018年,人,6954
140,出入国者,110,日本人,120,出国者,50320,青森,2017000000,2017年,人,2199
140,出入国者,110,日本人,120,出国者,50320,青森,2016000000,2016年,人,0
140,出入国者,110,日本人,120,出国者,50320,青森,2015000000,2015年,人,0
140,出入国者,110,日本人,120,出国者,50320,青森,2014000000,2014年,人,4387
140,出入国者,110,日本人,120,出国者,50320,青森,2013000000,2013年,人,380
140,出入国者,110,日本人,120,出国者,50320,青森,2012000000,2012年,人,0
140,出入国者,110,日本人,120,出国者,50320,青森,2011000000,2011年,人,0
140,出入国者,110,日本人,120,出国者,50320,青森,2010000000,2010年,人,2
140,出入国者,110,日本人,120,出国者,50320,青森,2009000000,2009年,人,92
140,出入国者,110,日本人,120,出国者,50320,青森,2007000000,2007年,人,0
140,出入国者,110,日本人,120,出国者,50320,青森,2006000000,2006年,人,2
140,出入国者,110,日本人,120,出国者,50330,八戸,2024000000,2024年,人,42
140,出入国者,110,日本人,120,出国者,50330,八戸,2023000000,2023年,人,23
140,出入国者,110,日本人,120,出国者,50330,八戸,2022000000,2022年,人,0
140,出入国者,110,日本人,120,出国者,50330,八戸,2020000000,2020年,人,0
140,出入国者,110,日本人,120,出国者,50330,八戸,2019000000,2019年,人,4
140,出入国者,110,日本人,120,出国者,50330,八戸,2018000000,2018年,人,2
140,出入国者,110,日本人,120,出国者,50330,八戸,2017000000,2017年,人,34
140,出入国者,110,日本人,120,出国者,50330,八戸,2016000000,2016年,人,45
140,出入国者,110,日本人,120,出国者,50330,八戸,2015000000,2015年,人,72
140,出入国者,110,日本人,120,出国者,50330,八戸,2014000000,2014年,人,381
140,出入国者,110,日本人,120,出国者,50330,八戸,2013000000,2013年,人,27
140,出入国者,110,日本人,120,出国者,50330,八戸,2012000000,2012年,人,68
140,出入国者,110,日本人,120,出国者,50330,八戸,2011000000,2011年,人,32
140,出入国者,110,日本人,120,出国者,50330,八戸,2010000000,2010年,人,55
140,出入国者,110,日本人,120,出国者,50330,八戸,2009000000,2009年,人,26
140,出入国者,110,日本人,120,出国者,50330,八戸,2008000000,2008年,人,47
140,出入国者,110,日本人,120,出国者,50330,八戸,2007000000,2007年,人,89
140,出入国者,110,日本人,120,出国者,50330,八戸,2006000000,2006年,人,50
140,出入国者,110,日本人,120,出国者,50350,仙台塩釜,2024000000,2024年,人,9
140,出入国者,110,日本人,120,出国者,50350,仙台塩釜,2023000000,2023年,人,4
140,出入国者,110,日本人,120,出国者,50350,仙台塩釜,2022000000,2022年,人,1
140,出入国者,110,日本人,120,出国者,50350,仙台塩釜,2021000000,2021年,人,2
140,出入国者,110,日本人,120,出国者,50350,仙台塩釜,2020000000,2020年,人,0
140,出入国者,110,日本人,120,出国者,50350,仙台塩釜,2019000000,2019年,人,2
140,出入国者,110,日本人,120,出国者,50350,仙台塩釜,2018000000,2018年,人,4
140,出入国者,110,日本人,120,出国者,50350,仙台塩釜,2017000000,2017年,人,5
140,出入国者,110,日本人,120,出国者,50350,仙台塩釜,2016000000,2016年,人,2
140,出入国者,110,日本人,120,出国者,50350,仙台塩釜,2015000000,2015年,人,7
140,出入国者,110,日本人,120,出国者,50350,仙台塩釜,2014000000,2014年,人,15
140,出入国者,110,日本人,120,出国者,50350,仙台塩釜,2013000000,2013年,人,1
140,出入国者,110,日本人,120,出国者,50350,仙台塩釜,2012000000,2012年,人,6
140,出入国者,110,日本人,120,出国者,50350,仙台塩釜,2011000000,2011年,人,2
140,出入国者,110,日本人,120,出国者,50350,仙台塩釜,2010000000,2010年,人,7
140,出入国者,110,日本人,120,出国者,50350,仙台塩釜,2009000000,2009年,人,0
140,出入国者,110,日本人,120,出国者,50350,仙台塩釜,2008000000,2008年,人,7
140,出入国者,110,日本人,120,出国者,50350,仙台塩釜,2007000000,2007年,人,4
140,出入国者,110,日本人,120,出国者,50350,仙台塩釜,2006000000,2006年,人,11
140,出入国者,110,日本人,120,出国者,50360,小名浜,2024000000,2024年,人,0
140,出入国者,110,日本人,120,出国者,50360,小名浜,2023000000,2023年,人,0
140,出入国者,110,日本人,120,出国者,50360,小名浜,2019000000,2019年,人,0
140,出入国者,110,日本人,120,出国者,50360,小名浜,2018000000,2018年,人,0
140,出入国者,110,日本人,120,出国者,50360,小名浜,2017000000,2017年,人,1
140,出入国者,110,日本人,120,出国者,50360,小名浜,2016000000,2016年,人,0
140,出入国者,110,日本人,120,出国者,50360,小名浜,2015000000,2015年,人,0
140,出入国者,110,日本人,120,出国者,50360,小名浜,2014000000,2014年,人,1
140,出入国者,110,日本人,120,出国者,50360,小名浜,2013000000,2013年,人,3
140,出入国者,110,日本人,120,出国者,50360,小名浜,2012000000,2012年,人,1
140,出入国者,110,日本人,120,出国者,50360,小名浜,2011000000,2011年,人,0
140,出入国者,110,日本人,120,出国者,50360,小名浜,2010000000,2010年,人,0
140,出入国者,110,日本人,120,出国者,50360,小名浜,2009000000,2009年,人,0
140,出入国者,110,日本人,120,出国者,50360,小名浜,2008000000,2008年,人,1
140,出入国者,110,日本人,120,出国者,50360,小名浜,2007000000,2007年,人,2
140,出入国者,110,日本人,120,出国者,50360,小名浜,2006000000,2006年,人,0
140,出入国者,110,日本人,120,出国者,50370,酒田,2024000000,2024年,人,0
140,出入国者,110,日本人,120,出国者,50370,酒田,2020000000,2020年,人,0
140,出入国者,110,日本人,120,出国者,50370,酒田,2019000000,2019年,人,0
140,出入国者,110,日本人,120,出国者,50370,酒田,2018000000,2018年,人,1
140,出入国者,110,日本人,120,出国者,50370,酒田,2016000000,2016年,人,0
140,出入国者,110,日本人,120,出国者,50370,酒田,2015000000,2015年,人,0
140,出入国者,110,日本人,120,出国者,50370,酒田,2013000000,2013年,人,467
140,出入国者,110,日本人,120,出国者,50370,酒田,2012000000,2012年,人,0
140,出入国者,110,日本人,120,出国者,50370,酒田,2011000000,2011年,人,1
140,出入国者,110,日本人,120,出国者,50370,酒田,2010000000,2010年,人,0
140,出入国者,110,日本人,120,出国者,50370,酒田,2009000000,2009年,人,1
140,出入国者,110,日本人,120,出国者,50370,酒田,2007000000,2007年,人,0
140,出入国者,110,日本人,120,出国者,50370,酒田,2006000000,2006年,人,1
140,出入国者,110,日本人,120,出国者,50380,秋田船川,2024000000,2024年,人,5136
140,出入国者,110,日本人,120,出国者,50380,秋田船川,2023000000,2023年,人,375
140,出入国者,110,日本人,120,出国者,50380,秋田船川,2022000000,2022年,人,0
140,出入国者,110,日本人,120,出国者,50380,秋田船川,2020000000,2020年,人,0
140,出入国者,110,日本人,120,出国者,50380,秋田船川,2019000000,2019年,人,3282
140,出入国者,110,日本人,120,出国者,50380,秋田船川,2018000000,2018年,人,1014
140,出入国者,110,日本人,120,出国者,50380,秋田船川,2017000000,2017年,人,1239
140,出入国者,110,日本人,120,出国者,50380,秋田船川,2016000000,2016年,人,0
140,出入国者,110,日本人,120,出国者,50380,秋田船川,2015000000,2015年,人,5182
140,出入国者,110,日本人,120,出国者,50380,秋田船川,2014000000,2014年,人,1
140,出入国者,110,日本人,120,出国者,50380,秋田船川,2013000000,2013年,人,0
140,出入国者,110,日本人,120,出国者,50380,秋田船川,2012000000,2012年,人,0
140,出入国者,110,日本人,120,出国者,50380,秋田船川,2011000000,2011年,人,0
140,出入国者,110,日本人,120,出国者,50380,秋田船川,2010000000,2010年,人,685
140,出入国者,110,日本人,120,出国者,50380,秋田船川,2009000000,2009年,人,0
140,出入国者,110,日本人,120,出国者,50380,秋田船川,2008000000,2008年,人,0
140,出入国者,110,日本人,120,出国者,50380,秋田船川,2007000000,2007年,人,0
140,出入国者,110,日本人,120,出国者,50380,秋田船川,2006000000,2006年,人,0
140,出入国者,110,日本人,120,出国者,50390,宮古,2006000000,2006年,人,0
140,出入国者,110,日本人,120,出国者,50400,大船渡,2019000000,2019年,人,0
140,出入国者,110,日本人,120,出国者,50400,大船渡,2013000000,2013年,人,5
140,出入国者,110,日本人,120,出国者,50400,大船渡,2010000000,2010年,人,0
140,出入国者,110,日本人,120,出国者,50410,石巻,2024000000,2024年,人,0
140,出入国者,110,日本人,120,出国者,50410,石巻,2023000000,2023年,人,0
140,出入国者,110,日本人,120,出国者,50410,石巻,2020000000,2020年,人,0
140,出入国者,110,日本人,120,出国者,50410,石巻,2019000000,2019年,人,1
140,出入国者,110,日本人,120,出国者,50410,石巻,2018000000,2018年,人,0
140,出入国者,110,日本人,120,出国者,50410,石巻,2017000000,2017年,人,1
140,出入国者,110,日本人,120,出国者,50410,石巻,2016000000,2016年,人,0
140,出入国者,110,日本人,120,出国者,50410,石巻,2015000000,2015年,人,0
140,出入国者,110,日本人,120,出国者,50410,石巻,2014000000,2014年,人,0
140,出入国者,110,日本人,120,出国者,50410,石巻,2013000000,2013年,人,0
140,出入国者,110,日本人,120,出国者,50410,石巻,2012000000,2012年,人,0
140,出入国者,110,日本人,120,出国者,50410,石巻,2011000000,2011年,人,0
140,出入国者,110,日本人,120,出国者,50410,石巻,2010000000,2010年,人,0
140,出入国者,110,日本人,120,出国者,50410,石巻,2009000000,2009年,人,0
140,出入国者,110,日本人,120,出国者,50410,石巻,2008000000,2008年,人,1
140,出入国者,110,日本人,120,出国者,50410,石巻,2007000000,2007年,人,0
140,出入国者,110,日本人,120,出国者,50410,石巻,2006000000,2006年,人,0
140,出入国者,110,日本人,120,出国者,50420,三沢(空港),2024000000,2024年,人,40
140,出入国者,110,日本人,120,出国者,50420,三沢(空港),2023000000,2023年,人,61
140,出入国者,110,日本人,120,出国者,50420,三沢(空港),2022000000,2022年,人,36
140,出入国者,110,日本人,120,出国者,50420,三沢(空港),2021000000,2021年,人,20
140,出入国者,110,日本人,120,出国者,50420,三沢(空港),2020000000,2020年,人,16
